"","X","a","b","height","total_seg","hit.vp","under","over","area","hitrate","underrate","overrate","Seg_qualy","MIN","chm"
"516",516,0.06,0.1,4.5,27,"11 / 15",2,14,526.21875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"chm_1_3"
"517",517,0.07,0.05,4.5,21,"11 / 15",2,8,526.28125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"chm_1_3"
"518",518,0.07,0.06,4.5,21,"11 / 15",2,8,526.28125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"chm_1_3"
"519",519,0.07,0.07,4.5,20,"11 / 15",2,7,526.28125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"520",520,0.07,0.08,4.5,20,"11 / 15",2,7,526.28125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"521",521,0.07,0.09,4.5,20,"11 / 15",2,7,526.28125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"522",522,0.07,0.1,4.5,19,"11 / 15",2,6,526.28125,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"chm_1_3"
"523",523,0.08,0.05,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"524",524,0.08,0.06,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"525",525,0.08,0.07,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"526",526,0.08,0.08,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"527",527,0.08,0.09,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"528",528,0.08,0.1,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"529",529,0.09,0.05,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"530",530,0.09,0.06,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"531",531,0.09,0.07,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"532",532,0.09,0.08,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"533",533,0.09,0.09,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"534",534,0.09,0.1,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"535",535,0.1,0.05,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"536",536,0.1,0.06,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"537",537,0.1,0.07,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"538",538,0.1,0.08,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"539",539,0.1,0.09,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"540",540,0.1,0.1,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"541",541,0.05,0.05,5,44,"13 / 15",1,30,518.375,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.3,"chm_1_3"
"542",542,0.05,0.06,5,43,"13 / 15",1,29,518.375,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.3,"chm_1_3"
"543",543,0.05,0.07,5,40,"13 / 15",1,26,518.40625,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.3,"chm_1_3"
"544",544,0.05,0.08,5,39,"13 / 15",1,25,518.390625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"chm_1_3"
"545",545,0.05,0.09,5,39,"13 / 15",1,25,518.390625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"chm_1_3"
"546",546,0.05,0.1,5,39,"13 / 15",1,25,518.390625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"chm_1_3"
"547",547,0.06,0.05,5,29,"11 / 15",2,16,518.515625,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.3,"chm_1_3"
"548",548,0.06,0.06,5,29,"11 / 15",2,16,518.515625,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.3,"chm_1_3"
"549",549,0.06,0.07,5,29,"11 / 15",2,16,518.515625,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.3,"chm_1_3"
"550",550,0.06,0.08,5,28,"11 / 15",2,15,518.515625,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"chm_1_3"
"551",551,0.06,0.09,5,28,"11 / 15",2,15,518.515625,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"chm_1_3"
"552",552,0.06,0.1,5,27,"11 / 15",2,14,518.546875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"chm_1_3"
"553",553,0.07,0.05,5,21,"11 / 15",2,8,518.640625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"chm_1_3"
"554",554,0.07,0.06,5,21,"11 / 15",2,8,518.640625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"chm_1_3"
"555",555,0.07,0.07,5,20,"11 / 15",2,7,518.640625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"556",556,0.07,0.08,5,20,"11 / 15",2,7,518.640625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"557",557,0.07,0.09,5,20,"11 / 15",2,7,518.640625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"558",558,0.07,0.1,5,19,"11 / 15",2,6,518.640625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"chm_1_3"
"559",559,0.08,0.05,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"560",560,0.08,0.06,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"561",561,0.08,0.07,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"562",562,0.08,0.08,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"563",563,0.08,0.09,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"564",564,0.08,0.1,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"565",565,0.09,0.05,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"566",566,0.09,0.06,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"567",567,0.09,0.07,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"568",568,0.09,0.08,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"569",569,0.09,0.09,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"570",570,0.09,0.1,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"571",571,0.1,0.05,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"572",572,0.1,0.06,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"573",573,0.1,0.07,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"574",574,0.1,0.08,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"575",575,0.1,0.09,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"576",576,0.1,0.1,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"577",577,0.05,0.05,5.5,43,"13 / 15",1,29,510.140625,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.3,"chm_1_3"
"578",578,0.05,0.06,5.5,42,"13 / 15",1,28,510.140625,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.3,"chm_1_3"
"579",579,0.05,0.07,5.5,39,"13 / 15",1,25,510.15625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"chm_1_3"
"580",580,0.05,0.08,5.5,38,"13 / 15",1,24,510.15625,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"chm_1_3"
"581",581,0.05,0.09,5.5,38,"13 / 15",1,24,510.15625,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"chm_1_3"
"582",582,0.05,0.1,5.5,38,"13 / 15",1,24,510.15625,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"chm_1_3"
"583",583,0.06,0.05,5.5,28,"11 / 15",2,15,510.234375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"chm_1_3"
"584",584,0.06,0.06,5.5,28,"11 / 15",2,15,510.234375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"chm_1_3"
"585",585,0.06,0.07,5.5,28,"11 / 15",2,15,510.234375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"chm_1_3"
"586",586,0.06,0.08,5.5,27,"11 / 15",2,14,510.25,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"chm_1_3"
"587",587,0.06,0.09,5.5,27,"11 / 15",2,14,510.25,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"chm_1_3"
"588",588,0.06,0.1,5.5,27,"11 / 15",2,14,510.40625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"chm_1_3"
"589",589,0.07,0.05,5.5,21,"11 / 15",2,8,510.46875,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"chm_1_3"
"590",590,0.07,0.06,5.5,21,"11 / 15",2,8,510.46875,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"chm_1_3"
"591",591,0.07,0.07,5.5,20,"11 / 15",2,7,510.46875,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"592",592,0.07,0.08,5.5,20,"11 / 15",2,7,510.46875,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"593",593,0.07,0.09,5.5,20,"11 / 15",2,7,510.46875,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"594",594,0.07,0.1,5.5,19,"11 / 15",2,6,510.46875,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"chm_1_3"
"595",595,0.08,0.05,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"596",596,0.08,0.06,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"597",597,0.08,0.07,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"598",598,0.08,0.08,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"599",599,0.08,0.09,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"600",600,0.08,0.1,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"601",601,0.09,0.05,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"602",602,0.09,0.06,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"603",603,0.09,0.07,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"604",604,0.09,0.08,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"605",605,0.09,0.09,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"606",606,0.09,0.1,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"607",607,0.1,0.05,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"608",608,0.1,0.06,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"609",609,0.1,0.07,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"610",610,0.1,0.08,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"611",611,0.1,0.09,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"612",612,0.1,0.1,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"613",613,0.05,0.05,6,41,"13 / 15",1,27,501.765625,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.3,"chm_1_3"
"614",614,0.05,0.06,6,41,"13 / 15",1,27,502.015625,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.3,"chm_1_3"
"615",615,0.05,0.07,6,39,"13 / 15",1,25,502.21875,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"chm_1_3"
"616",616,0.05,0.08,6,38,"13 / 15",1,24,502.21875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"chm_1_3"
"617",617,0.05,0.09,6,38,"13 / 15",1,24,502.21875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"chm_1_3"
"618",618,0.05,0.1,6,38,"13 / 15",1,24,502.21875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"chm_1_3"
"619",619,0.06,0.05,6,28,"11 / 15",2,15,502.34375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"chm_1_3"
"620",620,0.06,0.06,6,28,"11 / 15",2,15,502.34375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"chm_1_3"
"621",621,0.06,0.07,6,28,"11 / 15",2,15,502.34375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"chm_1_3"
"622",622,0.06,0.08,6,27,"11 / 15",2,14,502.328125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"chm_1_3"
"623",623,0.06,0.09,6,27,"11 / 15",2,14,502.328125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"chm_1_3"
"624",624,0.06,0.1,6,27,"11 / 15",2,14,502.328125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"chm_1_3"
"625",625,0.07,0.05,6,21,"11 / 15",2,8,502.40625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"chm_1_3"
"626",626,0.07,0.06,6,21,"11 / 15",2,8,502.40625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"chm_1_3"
"627",627,0.07,0.07,6,20,"11 / 15",2,7,502.40625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"628",628,0.07,0.08,6,20,"11 / 15",2,7,502.40625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"629",629,0.07,0.09,6,20,"11 / 15",2,7,502.40625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"chm_1_3"
"630",630,0.07,0.1,6,19,"11 / 15",2,6,502.40625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"chm_1_3"
"631",631,0.08,0.05,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"632",632,0.08,0.06,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"633",633,0.08,0.07,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"634",634,0.08,0.08,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"635",635,0.08,0.09,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"636",636,0.08,0.1,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"chm_1_3"
"637",637,0.09,0.05,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"638",638,0.09,0.06,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"639",639,0.09,0.07,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"640",640,0.09,0.08,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"641",641,0.09,0.09,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"642",642,0.09,0.1,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"643",643,0.1,0.05,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"644",644,0.1,0.06,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"645",645,0.1,0.07,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"646",646,0.1,0.08,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"647",647,0.1,0.09,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"648",648,0.1,0.1,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"chm_1_3"
"649",649,0.05,0.05,3.5,44,"13 / 15",1,30,542.546875,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.4,"chm_1_3"
"650",650,0.05,0.06,3.5,43,"13 / 15",1,29,542.546875,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.4,"chm_1_3"
"651",651,0.05,0.07,3.5,40,"13 / 15",1,26,542.5625,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.4,"chm_1_3"
"652",652,0.05,0.08,3.5,39,"13 / 15",1,25,542.5625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"653",653,0.05,0.09,3.5,39,"13 / 15",1,25,542.5625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"654",654,0.05,0.1,3.5,39,"13 / 15",1,25,542.5625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"655",655,0.06,0.05,3.5,29,"11 / 15",2,16,542.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"656",656,0.06,0.06,3.5,29,"11 / 15",2,16,542.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"657",657,0.06,0.07,3.5,29,"11 / 15",2,16,542.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"658",658,0.06,0.08,3.5,28,"11 / 15",2,15,542.6875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"659",659,0.06,0.09,3.5,28,"11 / 15",2,15,543.0625,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"660",660,0.06,0.1,3.5,27,"11 / 15",2,14,543.09375,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"661",661,0.07,0.05,3.5,21,"11 / 15",2,8,543.140625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"662",662,0.07,0.06,3.5,21,"11 / 15",2,8,543.140625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"663",663,0.07,0.07,3.5,20,"11 / 15",2,7,543.140625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"664",664,0.07,0.08,3.5,20,"11 / 15",2,7,543.140625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"665",665,0.07,0.09,3.5,20,"11 / 15",2,7,543.140625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"666",666,0.07,0.1,3.5,19,"11 / 15",2,6,543.15625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"chm_1_3"
"667",667,0.08,0.05,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"668",668,0.08,0.06,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"669",669,0.08,0.07,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"670",670,0.08,0.08,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"671",671,0.08,0.09,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"672",672,0.08,0.1,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"673",673,0.09,0.05,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"674",674,0.09,0.06,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"675",675,0.09,0.07,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"676",676,0.09,0.08,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"677",677,0.09,0.09,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"678",678,0.09,0.1,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"679",679,0.1,0.05,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"680",680,0.1,0.06,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"681",681,0.1,0.07,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"682",682,0.1,0.08,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"683",683,0.1,0.09,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"684",684,0.1,0.1,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"685",685,0.05,0.05,4,44,"13 / 15",1,30,534.5625,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.4,"chm_1_3"
"686",686,0.05,0.06,4,43,"13 / 15",1,29,534.5625,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.4,"chm_1_3"
"687",687,0.05,0.07,4,40,"13 / 15",1,26,534.59375,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.4,"chm_1_3"
"688",688,0.05,0.08,4,39,"13 / 15",1,25,534.59375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"689",689,0.05,0.09,4,39,"13 / 15",1,25,534.59375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"690",690,0.05,0.1,4,39,"13 / 15",1,25,534.59375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
