"","a","b","height","total_seg","hit/vp","under","over","area","hitrate","underrate","overrate","Seg_qualy","MIN","chm"
"178",0.1,0.08,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"179",0.1,0.09,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"180",0.1,0.1,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"181",0.05,0.05,6,42,"13 / 15",1,28,499.0625,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.1,"CHM_1_3"
"182",0.05,0.06,6,41,"13 / 15",1,27,499.03125,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.1,"CHM_1_3"
"183",0.05,0.07,6,38,"13 / 15",1,24,499.03125,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.1,"CHM_1_3"
"184",0.05,0.08,6,37,"13 / 15",1,23,499.03125,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.1,"CHM_1_3"
"185",0.05,0.09,6,37,"13 / 15",1,23,499.03125,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.1,"CHM_1_3"
"186",0.05,0.1,6,37,"13 / 15",1,23,499.03125,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.1,"CHM_1_3"
"187",0.06,0.05,6,27,"11 / 15",2,14,499.15625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.1,"CHM_1_3"
"188",0.06,0.06,6,27,"11 / 15",2,14,499.15625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.1,"CHM_1_3"
"189",0.06,0.07,6,27,"11 / 15",2,14,499.15625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.1,"CHM_1_3"
"190",0.06,0.08,6,26,"11 / 15",2,13,499.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.1,"CHM_1_3"
"191",0.06,0.09,6,26,"11 / 15",2,13,499.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.1,"CHM_1_3"
"192",0.06,0.1,6,26,"11 / 15",2,13,499.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.1,"CHM_1_3"
"193",0.07,0.05,6,21,"11 / 15",2,8,499.203125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.1,"CHM_1_3"
"194",0.07,0.06,6,21,"11 / 15",2,8,499.203125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.1,"CHM_1_3"
"195",0.07,0.07,6,20,"11 / 15",2,7,499.203125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.1,"CHM_1_3"
"196",0.07,0.08,6,20,"11 / 15",2,7,499.203125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.1,"CHM_1_3"
"197",0.07,0.09,6,20,"11 / 15",2,7,499.203125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.1,"CHM_1_3"
"198",0.07,0.1,6,19,"11 / 15",2,6,499.203125,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.1,"CHM_1_3"
"199",0.08,0.05,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.1,"CHM_1_3"
"200",0.08,0.06,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.1,"CHM_1_3"
"201",0.08,0.07,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.1,"CHM_1_3"
"202",0.08,0.08,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.1,"CHM_1_3"
"203",0.08,0.09,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.1,"CHM_1_3"
"204",0.08,0.1,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.1,"CHM_1_3"
"205",0.09,0.05,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"206",0.09,0.06,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"207",0.09,0.07,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"208",0.09,0.08,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"209",0.09,0.09,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"210",0.09,0.1,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"211",0.1,0.05,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"212",0.1,0.06,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"213",0.1,0.07,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"214",0.1,0.08,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"215",0.1,0.09,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"216",0.1,0.1,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.1,"CHM_1_3"
"217",0.05,0.05,3.5,44,"13 / 15",1,30,537.6875,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.2,"CHM_1_3"
"218",0.05,0.06,3.5,43,"13 / 15",1,29,537.6875,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.2,"CHM_1_3"
"219",0.05,0.07,3.5,40,"13 / 15",1,26,537.703125,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.2,"CHM_1_3"
"220",0.05,0.08,3.5,39,"13 / 15",1,25,537.703125,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"221",0.05,0.09,3.5,39,"13 / 15",1,25,537.703125,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"222",0.05,0.1,3.5,39,"13 / 15",1,25,537.703125,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"223",0.06,0.05,3.5,29,"11 / 15",2,16,537.828125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.2,"CHM_1_3"
"224",0.06,0.06,3.5,29,"11 / 15",2,16,537.828125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.2,"CHM_1_3"
"225",0.06,0.07,3.5,29,"11 / 15",2,16,537.828125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.2,"CHM_1_3"
"226",0.06,0.08,3.5,28,"11 / 15",2,15,537.828125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.2,"CHM_1_3"
"227",0.06,0.09,3.5,27,"11 / 15",2,14,537.828125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"228",0.06,0.1,3.5,26,"11 / 15",2,13,537.859375,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"229",0.07,0.05,3.5,21,"11 / 15",2,8,537.890625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"230",0.07,0.06,3.5,21,"11 / 15",2,8,537.890625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"231",0.07,0.07,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"232",0.07,0.08,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"233",0.07,0.09,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"234",0.07,0.1,3.5,19,"11 / 15",2,6,537.90625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.2,"CHM_1_3"
"235",0.08,0.05,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"236",0.08,0.06,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"237",0.08,0.07,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"238",0.08,0.08,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"239",0.08,0.09,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"240",0.08,0.1,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"241",0.09,0.05,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"242",0.09,0.06,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"243",0.09,0.07,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"244",0.09,0.08,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"245",0.09,0.09,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"246",0.09,0.1,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"247",0.1,0.05,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"248",0.1,0.06,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"249",0.1,0.07,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"250",0.1,0.08,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"251",0.1,0.09,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"252",0.1,0.1,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"253",0.05,0.05,4,44,"13 / 15",1,30,529.984375,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.2,"CHM_1_3"
"254",0.05,0.06,4,43,"13 / 15",1,29,529.984375,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.2,"CHM_1_3"
"255",0.05,0.07,4,40,"13 / 15",1,26,530.015625,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.2,"CHM_1_3"
"256",0.05,0.08,4,39,"13 / 15",1,25,530.015625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"257",0.05,0.09,4,39,"13 / 15",1,25,530.015625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"258",0.05,0.1,4,39,"13 / 15",1,25,530.015625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"259",0.06,0.05,4,29,"11 / 15",2,16,530.109375,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.2,"CHM_1_3"
"260",0.06,0.06,4,29,"11 / 15",2,16,530.109375,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.2,"CHM_1_3"
"261",0.06,0.07,4,29,"11 / 15",2,16,530.109375,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.2,"CHM_1_3"
"262",0.06,0.08,4,28,"11 / 15",2,15,530.109375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.2,"CHM_1_3"
"263",0.06,0.09,4,27,"11 / 15",2,14,530.109375,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"264",0.06,0.1,4,26,"11 / 15",2,13,530.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"265",0.07,0.05,4,21,"11 / 15",2,8,530.15625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"266",0.07,0.06,4,21,"11 / 15",2,8,530.15625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"267",0.07,0.07,4,20,"11 / 15",2,7,530.15625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"268",0.07,0.08,4,20,"11 / 15",2,7,530.15625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"269",0.07,0.09,4,20,"11 / 15",2,7,530.15625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"270",0.07,0.1,4,19,"11 / 15",2,6,530.15625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.2,"CHM_1_3"
"271",0.08,0.05,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"272",0.08,0.06,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"273",0.08,0.07,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"274",0.08,0.08,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"275",0.08,0.09,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"276",0.08,0.1,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"277",0.09,0.05,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"278",0.09,0.06,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"279",0.09,0.07,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"280",0.09,0.08,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"281",0.09,0.09,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"282",0.09,0.1,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"283",0.1,0.05,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"284",0.1,0.06,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"285",0.1,0.07,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"286",0.1,0.08,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"287",0.1,0.09,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"288",0.1,0.1,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"289",0.05,0.05,4.5,44,"13 / 15",1,30,521.609375,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.2,"CHM_1_3"
"290",0.05,0.06,4.5,43,"13 / 15",1,29,521.609375,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.2,"CHM_1_3"
"291",0.05,0.07,4.5,40,"13 / 15",1,26,521.640625,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.2,"CHM_1_3"
"292",0.05,0.08,4.5,39,"13 / 15",1,25,521.640625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"293",0.05,0.09,4.5,39,"13 / 15",1,25,521.640625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"294",0.05,0.1,4.5,39,"13 / 15",1,25,521.640625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"295",0.06,0.05,4.5,29,"11 / 15",2,16,521.75,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.2,"CHM_1_3"
"296",0.06,0.06,4.5,29,"11 / 15",2,16,521.75,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.2,"CHM_1_3"
"297",0.06,0.07,4.5,29,"11 / 15",2,16,521.75,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.2,"CHM_1_3"
"298",0.06,0.08,4.5,28,"11 / 15",2,15,521.75,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.2,"CHM_1_3"
"299",0.06,0.09,4.5,27,"11 / 15",2,14,521.75,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"300",0.06,0.1,4.5,26,"11 / 15",2,13,521.796875,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"301",0.07,0.05,4.5,21,"11 / 15",2,8,521.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"302",0.07,0.06,4.5,21,"11 / 15",2,8,521.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"303",0.07,0.07,4.5,20,"11 / 15",2,7,521.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"304",0.07,0.08,4.5,20,"11 / 15",2,7,521.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"305",0.07,0.09,4.5,20,"11 / 15",2,7,521.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"306",0.07,0.1,4.5,19,"11 / 15",2,6,521.84375,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.2,"CHM_1_3"
"307",0.08,0.05,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"308",0.08,0.06,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"309",0.08,0.07,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"310",0.08,0.08,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"311",0.08,0.09,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"312",0.08,0.1,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"313",0.09,0.05,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"314",0.09,0.06,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"315",0.09,0.07,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"316",0.09,0.08,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"317",0.09,0.09,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"318",0.09,0.1,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"319",0.1,0.05,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"320",0.1,0.06,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"321",0.1,0.07,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"322",0.1,0.08,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"323",0.1,0.09,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"324",0.1,0.1,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"325",0.05,0.05,5,43,"13 / 15",1,29,514.328125,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.2,"CHM_1_3"
"326",0.05,0.06,5,42,"13 / 15",1,28,514.328125,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.2,"CHM_1_3"
"327",0.05,0.07,5,39,"13 / 15",1,25,514.359375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.2,"CHM_1_3"
"328",0.05,0.08,5,38,"13 / 15",1,24,514.34375,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.2,"CHM_1_3"
"329",0.05,0.09,5,38,"13 / 15",1,24,514.34375,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.2,"CHM_1_3"
"330",0.05,0.1,5,38,"13 / 15",1,24,514.34375,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.2,"CHM_1_3"
"331",0.06,0.05,5,28,"11 / 15",2,15,514.46875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.2,"CHM_1_3"
"332",0.06,0.06,5,28,"11 / 15",2,15,514.46875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.2,"CHM_1_3"
"333",0.06,0.07,5,28,"11 / 15",2,15,514.46875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.2,"CHM_1_3"
"334",0.06,0.08,5,27,"11 / 15",2,14,514.46875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"335",0.06,0.09,5,27,"11 / 15",2,14,514.46875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"336",0.06,0.1,5,26,"11 / 15",2,13,514.5,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"337",0.07,0.05,5,21,"11 / 15",2,8,514.59375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"338",0.07,0.06,5,21,"11 / 15",2,8,514.59375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"339",0.07,0.07,5,20,"11 / 15",2,7,514.59375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"340",0.07,0.08,5,20,"11 / 15",2,7,514.59375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"341",0.07,0.09,5,20,"11 / 15",2,7,514.59375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"342",0.07,0.1,5,19,"11 / 15",2,6,514.59375,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.2,"CHM_1_3"
"343",0.08,0.05,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"344",0.08,0.06,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"345",0.08,0.07,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"346",0.08,0.08,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"347",0.08,0.09,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"348",0.08,0.1,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"349",0.09,0.05,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"350",0.09,0.06,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"351",0.09,0.07,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"352",0.09,0.08,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"353",0.09,0.09,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"354",0.09,0.1,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"355",0.1,0.05,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"356",0.1,0.06,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
